target_id	length	eff_length	est_counts	tpm
rnd-1_family-451#LINE/CR1	1191	1000.78	8.93995	1.16076
rnd-1_family-466#Unknown	124	14.181	242.834	2225.09
rnd-1_family-444#LINE/CR1	471	283.616	19	8.70494
rnd-1_family-186#Unknown	64	25.3636	3126.25	16016
rnd-1_family-438#Unknown	86	28.1111	1.42876	6.60427
rnd-1_family-428#Unknown	220	67.2611	75	144.891
rnd-1_family-432#LINE/RTE-BovB	158	29.3995	5.03975	22.2747
rnd-1_family-469#Unknown	350	169.931	38501.1	29440.4
rnd-1_family-470#Unknown	424	238.628	811.96	442.137
rnd-1_family-191#DNA/CMC-EnSpm	107	10.5222	253.5	3130.52
rnd-1_family-347#LTR/Gypsy	269	102.38	161.399	204.846
rnd-1_family-366#LINE/Penelope	236	78.3141	0	0
rnd-1_family-402#Unknown	460	272.869	23.8312	11.3484
rnd-1_family-471#Unknown	285	114.83	200.521	226.908
rnd-1_family-468#LTR/Gypsy	444	257.444	6	3.0284
rnd-1_family-352#LTR/Gypsy	553	363.827	57.0368	20.3706
rnd-1_family-452#LINE/RTE-BovB	204	56.9721	2	4.56153
rnd-1_family-81#LINE/RTE-BovB	702	512.003	447.915	113.675
rnd-1_family-465#LTR/Gypsy	417	231.972	74	41.4514
rnd-1_family-473#Unknown	327	149.996	293.345	254.122
rnd-1_family-474#Unknown	85	27.7273	9.10314	42.6606
rnd-1_family-367#LTR/Gypsy	258	94.0299	4.65047	6.4265
rnd-1_family-238#LTR/Gypsy	1241	1050.78	3414.56	422.248
rnd-1_family-341#LINE/CR1	959	768.849	22.7452	3.84407
rnd-1_family-335#LINE/CR1	363	181.848	63.5601	45.4172
rnd-1_family-475#Unknown	206	58.292	365.699	815.188
rnd-1_family-476#Unknown	620	430.292	5	1.50991
rnd-1_family-457#LINE/CR1	160	30.551	1.22281	5.20087
rnd-1_family-477#Unknown	621	431.292	423.186	127.498
rnd-1_family-360#LINE/CR1	304	130.681	372.368	370.256
rnd-1_family-423#LINE/CR1	378	195.549	3.43068	2.27964
rnd-1_family-478#Unknown	157	28.8821	339.808	1528.79
rnd-1_family-280#LINE/RTE-BovB	148	24.2579	144.968	776.538
rnd-1_family-479#DNA/MULE-MuDR	238	79.6267	199.214	325.09
rnd-1_family-449#LINE/RTE-BovB	117	11.748	61.32	678.239
rnd-1_family-467#LINE/Penelope	188	47.0882	3	8.27851
rnd-1_family-436#Unknown	97	12.8727	359.921	3633.12
rnd-1_family-472#LINE/RTE-X	95	15.7913	0	0
rnd-1_family-311#LTR/Gypsy	413	228.14	1.0115	0.576111
rnd-1_family-480#Unknown	173	37.9864	19.7184	67.4507
rnd-1_family-481#LTR/Gypsy	461	273.844	0	0
rnd-1_family-482#LINE/Rex-Babar	523	334.266	312.202	121.363
rnd-1_family-483#Unknown	325	148.282	198.828	174.234
rnd-1_family-421#LINE/CR1	187	46.4511	9.42535	26.366
rnd-1_family-484#Unknown	79	28.1714	54.2705	250.322
rnd-1_family-233#LINE/CR1	425	239.584	36.2108	19.6392
rnd-1_family-285#LINE/CR1	466	278.769	0	0
rnd-1_family-485#Unknown	67	25.12	3.71251	19.204
rnd-1_family-376#LINE/CR1	757	566.901	784.442	179.803
rnd-1_family-139#LINE/RTE-BovB	326	149.139	1799.97	1568.26
rnd-1_family-410#LINE/CR1	265	99.2026	56.8653	74.4849
rnd-1_family-486#Unknown	1003	812.778	271.539	43.4114
rnd-1_family-488#LTR/Gypsy	575	385.659	1.39268	0.469235
rnd-1_family-223#LINE/CR1	213	62.6368	72.0009	149.366
rnd-1_family-490#Unknown	489	300.929	2.48162	1.07155
rnd-1_family-491#Unknown	186	45.869	76	215.297
rnd-1_family-492#LTR/Gypsy	340	161.384	27	21.7394
rnd-1_family-427#LINE/Penelope	200	54.5661	0	0
rnd-1_family-453#LINE/Rex-Babar	216	64.5185	0	0
rnd-1_family-493#Unknown	410	225.244	162.099	93.5127
rnd-1_family-348#LINE/RTE-BovB	205	57.6485	69.343	156.3
rnd-1_family-370#LINE/CR1	135	18.3247	55.2768	391.967
rnd-1_family-487#Unknown	386	202.813	6.34544	4.06545
rnd-1_family-497#Unknown	217	65.1457	261.351	521.294
rnd-1_family-494#Unknown	436	250.068	1	0.51962
rnd-1_family-499#Unknown	69	27.12	0	0
rnd-1_family-489#LINE/RTE-BovB	191	48.9924	3	7.95676
rnd-1_family-496#Unknown	156	28.383	44.9282	205.686
rnd-1_family-501#LTR/Gypsy	641	451.093	88.6042	25.523
rnd-1_family-502#LINE/CR1-Zenon	343	164.045	1450	1148.55
rnd-1_family-265#DNA/CMC-EnSpm	129	16.0255	285.791	2317.28
rnd-1_family-505#Unknown	88	28.8936	543	2441.98
rnd-1_family-503#Unknown	1419	1228.78	4089.9	432.496
rnd-1_family-506#LINE/CR1-Zenon	405	220.674	1443.63	850.056
rnd-1_family-500#Unknown	757	566.901	42.5614	9.75555
rnd-1_family-507#Unknown	83	29.0769	98	437.946
rnd-1_family-504#LINE/CR1	525	336.175	37.0362	14.3154
rnd-1_family-509#LINE/CR1-Zenon	179	41.4636	1384.29	4338.13
rnd-1_family-510#LINE/CR1	297	124.74	100.422	104.609
rnd-1_family-513#Unknown	96	13.6993	75	711.387
rnd-1_family-253#LINE/CR1	260	95.4552	107.596	146.466
rnd-1_family-515#Unknown	149	24.7496	144.649	759.434
rnd-1_family-511#LINE/CR1	599	409.444	53.8754	17.0978
rnd-1_family-498#LTR/Gypsy	281	111.641	0	0
rnd-1_family-440#LTR/Pao	496	307.846	31.0431	13.1031
rnd-1_family-514#LINE	537	348.052	164.278	61.331
rnd-1_family-517#Unknown	167	34.5109	258.774	974.334
rnd-1_family-495#Unknown	413	228.14	7.67298	4.37024
rnd-1_family-334#LINE/CR1	92	28.9259	0	0
rnd-1_family-519#LINE/RTE-BovB	71	27.037	8.52388	40.9658
rnd-1_family-521#LTR/Gypsy	369	187.366	42.933	29.7745
rnd-1_family-439#LTR/Gypsy	316	140.699	140.85	130.079
rnd-1_family-518#Unknown	413	228.14	117.019	66.6495
rnd-1_family-525#Unknown	195	51.4971	332.877	839.933
rnd-1_family-526#Unknown	277	108.491	154.035	184.489
rnd-1_family-527#LINE/CR1	1416	1225.78	93	9.85858
rnd-1_family-512#Unknown	79	28.1714	1	4.61248
rnd-1_family-520#Unknown	160	30.551	67	284.966
rnd-1_family-383#LINE/CR1	373	190.944	996.17	677.908
rnd-1_family-528#Unknown	147	23.7728	163	890.944
rnd-1_family-529#Unknown	52	19.3529	107.264	720.195
rnd-1_family-524#LINE/CR1	277	108.491	237	283.857
rnd-1_family-369#LINE/CR1	186	45.869	70.2844	199.106
rnd-1_family-523#LINE/Rex-Babar	358	177.249	930.357	682.038
rnd-1_family-522#Unknown	309	134.916	5.85145	5.63562
rnd-1_family-464#LINE/CR1	213	62.6368	0	0
rnd-1_family-536#Unknown	86	28.1111	135.192	624.907
rnd-1_family-537#Unknown	221	67.814	297.935	570.881
rnd-1_family-533#LTR/Gypsy	563	373.728	31.3863	10.9126
rnd-1_family-539#Unknown	648	458.093	22.4032	6.35478
rnd-1_family-541#Unknown	1233	1042.78	29.9768	3.7354
rnd-1_family-538#LINE/Penelope	344	164.812	499.473	393.792
rnd-1_family-543#Unknown	126	14.9168	184.412	1606.42
rnd-1_family-544#Unknown	180	42.1504	7	21.5794
rnd-1_family-531#LINE/CR1	508	319.564	8.03161	3.26579
rnd-1_family-545#Unknown	164	32.8999	80.9479	319.709
rnd-1_family-535#LINE/RTE-BovB	225	70.3776	40	73.8531
rnd-1_family-516#LINE/CR1	102	10.9153	88.1009	1048.79
rnd-1_family-548#Unknown	826	635.849	2328.12	475.768
rnd-1_family-532#LTR/Gypsy	376	193.676	7	4.69641
rnd-1_family-549#Unknown	85	27.7273	0	0
rnd-1_family-550#Unknown	225	70.3776	6.83242	12.6149
rnd-1_family-551#Unknown	56	23.3529	117	651.01
rnd-1_family-552#LINE/CR1	388	204.625	0	0
rnd-1_family-534#LINE/CR1	160	30.551	16	68.0515
rnd-1_family-530#LINE/RTE-BovB	126	14.9168	2	17.422
rnd-1_family-553#Unknown	201	55.2169	28.7798	67.7265
rnd-1_family-508#LINE/Penelope	133	17.494	1.17304	8.71304
rnd-1_family-546#LINE/CR1	273	105.424	28.1839	34.738
rnd-1_family-556#Unknown	332	154.328	170.527	143.579
rnd-1_family-554#LINE/Rex-Babar	256	92.5597	12.1968	17.1226
rnd-1_family-555#LTR/Gypsy	286	115.609	24	26.975
rnd-1_family-542#LTR/Gypsy	283	113.186	20	22.9604
rnd-1_family-558#Unknown	466	278.769	1833	854.399
rnd-1_family-561#LINE/CR1	633	443.173	46	13.4874
rnd-1_family-563#LTR/Pao	885	694.849	0	0
rnd-1_family-566#LINE/Penelope	395	211.129	44	27.08
rnd-1_family-567#LTR/Pao	874	683.849	4300.97	817.24
rnd-1_family-559#LINE/CR1	331	153.431	0	0
rnd-1_family-569#Unknown	440	253.7	297.042	152.139
rnd-1_family-570#DNA	958	767.849	70.9265	12.0026
rnd-1_family-571#Unknown	56	23.3529	0	0
rnd-1_family-547#LINE/Penelope	189	47.7516	8.61157	23.4335
rnd-1_family-568#Unknown	110	10.4229	67.598	842.729
rnd-1_family-557#Unknown	75	26.5625	0	0
rnd-1_family-560#LINE/CR1	137	19.0422	24	163.771
rnd-1_family-540#LINE/CR1	520	331.386	24	9.41066
rnd-1_family-573#Unknown	259	94.6877	672	922.187
rnd-1_family-565#LTR/Gypsy	220	67.2611	71.9945	139.084
rnd-1_family-562#LTR/Gypsy	183	44.0951	2	5.89363
rnd-1_family-564#LTR/Gypsy	135	18.3247	0	0
rnd-1_family-578#LINE/RTE-BovB	153	26.7472	44	213.756
rnd-1_family-580#Unknown	119	12.5463	57.2367	592.791
rnd-1_family-576#Unknown	144	22.328	38.7489	225.504
rnd-1_family-582#LINE/CR1	349	169.058	42.4423	32.6216
rnd-1_family-577#LINE	510	321.564	124.628	50.3609
rnd-1_family-583#Unknown	430	244.407	1491.41	792.917
rnd-1_family-585#Unknown	790	599.849	7.03153	1.52318
rnd-1_family-575#LTR/Gypsy	251	88.9247	5	7.30619
rnd-1_family-586#Unknown	462	274.819	868.425	410.609
rnd-1_family-587#LINE/CR1	260	95.4552	105.62	143.777
rnd-1_family-589#Unknown	146	23.2321	54	302.03
rnd-1_family-590#Unknown	183	44.0951	22.6413	66.7195
rnd-1_family-579#LTR/Gypsy	321	144.901	0	0
rnd-1_family-591#Unknown	129	16.0255	45	364.875
rnd-1_family-592#Unknown	212	62.0598	69.0024	144.476
rnd-1_family-588#Unknown	67	25.12	0	0
rnd-1_family-595#Unknown	288	117.294	160.862	178.205
rnd-1_family-221#LINE/CR1	1109	918.778	49.3521	6.97973
rnd-1_family-593#Unknown	290	118.975	178	194.406
rnd-1_family-597#LTR/Gypsy	283	113.186	82.7488	94.9975
rnd-1_family-598#Unknown	108	10.5807	37.4674	460.132
rnd-1_family-601#Unknown	72	27.0714	271.407	1302.72
rnd-1_family-602#LTR/Gypsy	482	294.17	23.0057	10.162
rnd-1_family-603#Unknown	194	50.8442	8.12205	20.7571
rnd-1_family-604#Unknown	161	31.1679	144.582	602.766
rnd-1_family-596#LINE/CR1	69	27.12	151	723.487
rnd-1_family-606#Unknown	67	25.12	83.1342	430.035
rnd-1_family-599#LINE/CR1	127	15.2958	1	8.49513
rnd-1_family-607#Unknown	119	12.5463	78	807.833
rnd-1_family-594#Unknown	89	28.7143	11	49.7781
rnd-1_family-584#LTR/Gypsy	225	70.3776	163	300.952
rnd-1_family-609#Unknown	738	548.003	12.6493	2.99935
rnd-1_family-610#Unknown	250	88.1761	373.437	550.313
rnd-1_family-605#LINE/CR1	283	113.186	15	17.2203
rnd-1_family-612#Unknown	330	152.562	103.04	87.7609
rnd-1_family-613#LINE/CR1	711	521.003	27.5102	6.86115
rnd-1_family-600#DNA/CMC-EnSpm	1609	1418.78	3248.26	297.495
rnd-1_family-611#DNA/CMC-EnSpm	1485	1294.78	2218.72	222.664
rnd-1_family-581#LINE/CR1	227	71.8688	22.1425	40.034
rnd-1_family-615#Unknown	62	23.3636	34	189.096
rnd-1_family-618#Unknown	365	183.694	1491	1054.69
rnd-1_family-616#LTR/Gypsy	1169	978.778	2222.43	295.045
rnd-1_family-608#LINE/CR1	258	94.0299	18.5198	25.5926
rnd-1_family-620#Unknown	603	413.407	1391.54	437.382
rnd-1_family-621#Unknown	357	176.282	108.558	80.0196
rnd-1_family-622#Unknown	52	19.3529	39.9205	268.036
rnd-1_family-623#Unknown	77	26.9412	31.1226	150.108
rnd-1_family-624#LINE/Rex-Babar	286	115.609	109.158	122.689
rnd-1_family-617#LINE/CR1	377	194.64	104	69.4296
rnd-1_family-619#Unknown	256	92.5597	10.4116	14.6163
rnd-1_family-626#Unknown	129	16.0255	0	0
rnd-1_family-614#LINE/Penelope	289	118.165	486	534.432
rnd-1_family-627#Unknown	277	108.491	139	166.482
rnd-1_family-628#Unknown	60	23.55	86.0521	474.803
rnd-1_family-625#DNA/CMC-EnSpm	1585	1394.78	3709.52	345.586
rnd-1_family-630#LTR/Gypsy	425	239.584	86.7759	47.0635
rnd-1_family-631#Unknown	191	48.9924	4	10.609
rnd-1_family-632#Unknown	200	54.5661	192.146	457.564
rnd-1_family-633#Unknown	202	55.707	0	0
rnd-1_family-634#Unknown	67	25.12	10	51.7278
rnd-1_family-635#Unknown	403	218.735	2.91587	1.73218
rnd-1_family-637#Unknown	145	22.7146	208	1189.88
rnd-1_family-638#DNA/TcMar-Tc1	181	42.7324	137.672	418.632
rnd-1_family-574#LINE/CR1-Zenon	504	315.593	463.039	190.649
rnd-1_family-572#LINE/CR1	333	155.196	7.78459	6.51777
rnd-1_family-636#Unknown	657	467.093	10.4839	2.91651
rnd-1_family-639#LINE/RTE-BovB	381	198.258	34	22.2839
rnd-1_family-640#DNA/TcMar-Tc1	276	107.767	373.189	449.972
rnd-1_family-641#LINE/Penelope	1270	1079.78	429.685	51.7082
rnd-1_family-642#Unknown	332	154.328	86.8421	73.1185
rnd-1_family-643#Unknown	261	96.1707	49.7696	67.2457
rnd-1_family-644#Unknown	471	283.616	134.499	61.6214
rnd-1_family-645#Unknown	239	80.2542	1.99104	3.22371
rnd-1_family-646#Unknown	63	24.3636	111	592.003
rnd-1_family-648#Unknown	221	67.814	394	754.954
rnd-1_family-650#Unknown	128	15.7056	2509.96	20766.2
rnd-1_family-651#Unknown	667	477.093	975.974	265.815
rnd-1_family-652#LTR/Gypsy	728	538.003	412	99.5074
rnd-1_family-653#LTR/Gypsy	481	293.17	16	7.09158
rnd-1_family-655#Unknown	127	15.2958	14.378	122.143
rnd-1_family-629#LINE/CR1	359	178.116	47	34.2876
rnd-1_family-656#Unknown	240	81.0168	4387.66	7037.21
rnd-1_family-657#Unknown	55	22.3529	10.8941	63.3284
rnd-1_family-660#Unknown	119	12.5463	32.884	340.574
rnd-1_family-661#LTR/Gypsy	146	23.2321	10	55.9314
rnd-1_family-649#DNA/TcMar-Tc1	193	50.2262	118.583	306.786
rnd-1_family-662#Unknown	203	56.3863	19.1062	44.0294
rnd-1_family-663#Unknown	581	391.588	113.903	37.7961
rnd-1_family-664#Unknown	269	102.38	408.818	518.868
rnd-1_family-667#LINE/I-Jockey	95	15.7913	315.746	2598.14
rnd-1_family-647#LINE/CR1	90	29.14	372.105	1659.28
rnd-1_family-668#DNA/CMC-EnSpm	1358	1167.78	5517.81	613.974
rnd-1_family-658#Unknown	171	36.823	37	130.565
rnd-1_family-659#LINE/CR1-Zenon	93	28.8929	6	26.9839
rnd-1_family-671#Unknown	197	52.7154	116.968	288.32
rnd-1_family-672#Unknown	169	35.6443	53	193.21
rnd-1_family-654#LTR/Gypsy	929	738.849	337.79	59.4066
rnd-1_family-673#Unknown	225	70.3776	73	134.782
rnd-1_family-665#LINE/Rex-Babar	323	146.55	190	168.465
rnd-1_family-669#LINE/RTE-BovB	105	10.7434	20	241.897
rnd-1_family-674#DNA/TcMar-Tc1	151	25.721	237.556	1200.11
rnd-1_family-675#LTR/Gypsy	256	92.5597	51.4214	72.188
rnd-1_family-676#Unknown	312	137.36	679	642.323
rnd-1_family-677#Unknown	132	17.1567	0.574357	4.35003
rnd-1_family-679#Unknown	324	147.423	110.575	97.4621
rnd-1_family-666#LINE/CR1	151	25.721	62	313.218
rnd-1_family-680#Unknown	220	67.2611	86	166.141
rnd-1_family-681#Unknown	102	10.9153	211.54	2518.26
rnd-1_family-682#Unknown	371	189.138	470	322.896
rnd-1_family-670#Unknown	69	27.12	66	316.226
rnd-1_family-678#LINE/CR1	182	43.422	7	20.9474
rnd-1_family-684#Unknown	155	27.9091	131.783	613.559
rnd-1_family-685#LTR/Gypsy	389	205.531	77.0041	48.6834
rnd-1_family-686#DNA/TcMar-Tc1	193	50.2262	131	338.91
rnd-1_family-687#Unknown	195	51.4971	52.2337	131.799
rnd-1_family-688#LINE/L2	176	39.7455	9.7998	32.0386
rnd-1_family-690#Unknown	180	42.1504	50	154.139
rnd-1_family-691#Unknown	883	692.849	607	113.84
rnd-1_family-692#Unknown	252	89.6718	113.053	163.82
rnd-1_family-693#Unknown	63	24.3636	67	357.335
rnd-1_family-689#Unknown	243	83.1014	54.6747	85.4912
rnd-1_family-683#Unknown	137	19.0422	2	13.6476
rnd-1_family-696#Unknown	499	310.706	501.275	209.638
rnd-1_family-699#LINE/CR1	87	28.5	166	756.844
rnd-1_family-700#LINE/Penelope	251	88.9247	204.217	298.41
rnd-1_family-694#DNA/CMC-EnSpm	125	14.6039	1	8.89763
rnd-1_family-701#Unknown	169	35.6443	135	492.138
rnd-1_family-695#LINE/Penelope	121	13.2132	0	0
rnd-1_family-703#Unknown	123	13.773	173	1632.15
rnd-1_family-697#LINE/Penelope	407	222.531	92	53.7205
rnd-1_family-705#Unknown	479	291.329	1	0.446025
rnd-1_family-706#LINE/CR1	185	45.2355	10	28.7253
rnd-1_family-707#Unknown	100	11.2561	238.652	2755
rnd-1_family-708#Unknown	60	23.55	59	325.54
rnd-1_family-702#Unknown	118	12.0792	0	0
rnd-1_family-709#Unknown	138	19.3858	3	20.1086
rnd-1_family-711#LTR/Gypsy	703	513.003	426.931	108.139
rnd-1_family-712#Unknown	72	27.0714	6.78365	32.5609
rnd-1_family-713#Unknown	65	26.3636	152.46	751.438
rnd-1_family-704#LINE/CR1	123	13.773	18	169.819
rnd-1_family-714#LTR/Gypsy	316	140.699	83.9959	77.5728
rnd-1_family-715#Unknown	162	31.6823	21.4169	87.838
rnd-1_family-716#Unknown	114	10.9043	52	619.654
rnd-1_family-717#LTR/Gypsy	552	362.827	161.807	57.9485
rnd-1_family-698#LINE/CR1	160	30.551	8.66916	36.8718
rnd-1_family-718#LTR/ERVK	233	76.0795	47022	80311.3
rnd-1_family-719#LTR/Gypsy	155	27.9091	75.5956	351.96
rnd-1_family-720#Unknown	123	13.773	100	943.438
rnd-1_family-721#Unknown	68	26.12	157	781.034
rnd-1_family-722#Unknown	125	14.6039	34.4414	306.447
rnd-1_family-723#Unknown	54	21.3529	0	0
rnd-1_family-724#Unknown	868	677.849	5530.84	1060.23
rnd-1_family-725#Unknown	112	10.5433	48	591.571
rnd-1_family-710#Unknown	168	35.0849	9.66972	35.8127
rnd-1_family-729#LTR/Gypsy	435	249.136	199.915	104.268
rnd-1_family-730#Unknown	272	104.619	83.7247	103.989
rnd-1_family-732#Unknown	133	17.494	15.845	117.692
rnd-1_family-733#Unknown	193	50.2262	285	737.323
rnd-1_family-734#LTR/Gypsy	285	114.83	323.279	365.82
rnd-1_family-726#LINE/Jockey	231	74.6774	53.2002	92.5694
rnd-1_family-727#LINE/Rex-Babar	197	52.7154	3	7.39481
rnd-1_family-736#Unknown	90	29.14	42.353	188.859
rnd-1_family-731#LINE/Penelope	249	87.4647	19.1063	28.3849
rnd-1_family-737#Unknown	60	23.55	29.155	160.866
rnd-1_family-728#Unknown	125	14.6039	27.2125	242.126
rnd-1_family-739#Unknown	393	209.187	27	16.7715
rnd-1_family-740#Unknown	149	24.7496	299	1569.81
rnd-1_family-741#LINE/Penelope	362	180.898	163	117.084
rnd-1_family-742#Unknown	189	47.7516	46	125.174
rnd-1_family-744#LINE/Penelope	116	11.3497	0	0
rnd-1_family-745#Unknown	164	32.8999	22	86.8903
rnd-1_family-738#LTR/Gypsy	102	10.9153	29	345.227
rnd-1_family-746#Unknown	163	32.3211	131.955	530.496
rnd-1_family-747#LINE/CR1	154	27.3418	11	52.2769
rnd-1_family-748#Unknown	164	32.8999	72	284.368
rnd-1_family-749#Unknown	277	108.491	64	76.6534
rnd-1_family-750#Unknown	65	26.3636	106	522.449
rnd-1_family-743#DNA/CMC-EnSpm	252	89.6718	153	221.707
rnd-1_family-753#Unknown	53	20.3529	10	63.8434
rnd-1_family-754#LTR/Gypsy	256	92.5597	13	18.2501
rnd-1_family-755#Unknown	74	25.5625	236.287	1201.1
rnd-1_family-756#LINE/CR1	99	11.9573	44	478.147
rnd-1_family-757#Unknown	189	47.7516	54	146.943
rnd-1_family-758#Unknown	289	118.165	17	18.6941
rnd-1_family-759#Unknown	990	799.778	1997.02	324.457
rnd-1_family-760#LTR/Gypsy	414	229.099	34750	19709.5
rnd-1_family-762#Unknown	70	28.12	6	27.7255
rnd-1_family-763#Unknown	657	467.093	5.381	1.49694
rnd-1_family-751#DNA	518	329.416	85	33.5288
rnd-1_family-764#Unknown	333	155.196	128	107.17
rnd-1_family-765#Unknown	114	10.9043	19	226.412
rnd-1_family-735#Unknown	310	135.732	643.246	615.8
rnd-1_family-767#Unknown	94	20.494	243.453	1543.59
rnd-1_family-761#LINE/Penelope	101	11.0691	23	269.997
rnd-1_family-769#LINE/Penelope	367	185.556	345.085	241.654
rnd-1_family-752#Unknown	80	29.1714	207	922.053
rnd-1_family-770#LINE/Rex-Babar	238	79.6267	20.0455	32.7115
rnd-1_family-771#Unknown	381	198.258	186	121.906
rnd-1_family-772#Unknown	64	25.3636	31	158.816
rnd-1_family-773#Unknown	54	21.3529	58	352.95
rnd-1_family-774#Unknown	142	21.3521	27	164.311
rnd-1_family-777#Unknown	71	27.037	0	0
rnd-1_family-778#Unknown	763	572.901	1	0.226811
rnd-1_family-766#LINE/Penelope	160	30.551	7	29.7725
rnd-1_family-780#Unknown	68	26.12	17	84.5705
rnd-1_family-781#Unknown	102	10.9153	200	2380.88
rnd-1_family-782#Unknown	369	187.366	75	52.0133
rnd-1_family-783#Unknown	70	28.12	86	397.399
rnd-1_family-784#Unknown	226	71.1071	1173.24	2143.97
rnd-1_family-785#Unknown	104	10.8636	267	3193.59
rnd-1_family-786#LTR/Gypsy	233	76.0795	139.668	238.546
rnd-1_family-787#Unknown	74	25.5625	33.2835	169.188
rnd-1_family-788#Unknown	294	122.266	122.789	130.496
rnd-1_family-789#Unknown	110	10.4229	226	2817.49
rnd-1_family-790#LINE/Penelope	309	134.916	320.99	309.15
rnd-1_family-779#LINE/Penelope	176	39.7455	1.19168	3.89597
rnd-1_family-791#Unknown	163	32.3211	53	213.076
rnd-1_family-792#Unknown	122	13.5583	125.641	1204.12
rnd-1_family-793#Unknown	77	26.9412	51	245.978
rnd-1_family-794#Unknown	51	19.5	11	73.2996
rnd-1_family-795#LINE/RTE-BovB	296	123.9	189	198.214
rnd-1_family-796#Unknown	267	100.846	423.546	545.737
rnd-1_family-797#Unknown	62	23.3636	239.732	1333.3
rnd-1_family-776#LTR/Gypsy-Cigr	205	57.6485	80	180.321
rnd-1_family-798#DNA/CMC-EnSpm	1239	1048.78	454.576	56.3204
rnd-1_family-800#Unknown	85	27.7273	83.579	391.682
rnd-1_family-802#DNA/CMC-EnSpm	857	666.849	411.16	80.1175
rnd-1_family-803#LINE/CR1	179	41.4636	17	53.2752
rnd-1_family-804#Unknown	291	119.748	70	75.9578
rnd-1_family-805#Unknown	338	159.688	82.2169	66.901
rnd-1_family-806#Unknown	360	179.066	146.211	106.099
rnd-1_family-775#DNA/CMC-EnSpm	451	264.064	38	18.6989
rnd-1_family-807#LINE/CR1	139	19.8776	0	0
rnd-1_family-808#Unknown	151	25.721	5	25.2595
rnd-1_family-799#Unknown	95	15.7913	6.80277	55.9772
rnd-1_family-809#DNA/TcMar-Tc1	131	16.7975	261.575	2023.47
rnd-1_family-810#Unknown	64	25.3636	31	158.816
rnd-1_family-801#DNA/TcMar-ISRm11	250	88.1761	379	558.511
rnd-1_family-812#LTR/Gypsy	349	169.058	133.193	102.373
rnd-1_family-813#Unknown	103	10.9142	121	1440.58
rnd-1_family-815#Unknown	187	46.4511	146.269	409.167
rnd-1_family-816#Unknown	255	91.8176	14	19.8128
rnd-1_family-817#Unknown	104	10.8636	0	0
rnd-1_family-818#LTR/Gypsy	71	27.037	1	4.80601
rnd-1_family-819#Unknown	151	25.721	6	30.3115
rnd-1_family-820#LTR/Gypsy	178	40.9103	11	34.9384
rnd-1_family-822#Unknown	119	12.5463	64	662.837
rnd-1_family-824#Unknown	239	80.2542	173.454	280.841
rnd-1_family-825#Unknown	65	26.3636	10	49.2876
rnd-1_family-826#LTR/Gypsy	146	23.2321	2.24262	12.5433
rnd-1_family-827#Unknown	242	82.5005	33.4219	52.6403
rnd-1_family-828#LTR/Pao	335	156.943	0	0
rnd-1_family-829#Unknown	279	109.956	397.097	469.269
rnd-1_family-830#Unknown	95	15.7913	2	16.4572
rnd-1_family-814#Unknown	65	26.3636	34	167.578
rnd-1_family-833#Unknown	76	27.5625	61	287.577
rnd-1_family-834#LINE/Jockey	119	12.5463	146	1512.1
rnd-1_family-835#LINE/Penelope	399	214.854	227.633	137.668
rnd-1_family-836#LTR/Gypsy	147	23.7728	304	1661.64
rnd-1_family-823#LTR/Gypsy	137	19.0422	17921	122290
rnd-1_family-838#DNA/CMC-EnSpm	220	67.2611	29.4484	56.8907
rnd-1_family-839#LINE/Rex-Babar	172	37.4155	70	243.103
rnd-1_family-811#LINE/CR1	147	23.7728	54	295.16
rnd-1_family-840#LINE/RTE-BovB	150	25.2656	70.8742	364.504
rnd-1_family-841#Unknown	816	625.849	27.3996	5.68877
rnd-1_family-831#LTR/Gypsy	87	28.5	0	0
rnd-1_family-842#Unknown	97	12.8727	5.75738	58.1162
rnd-1_family-843#Unknown	471	283.616	33.1272	15.1774
rnd-1_family-768#LINE/Rex-Babar	149	24.7496	177.661	932.758
rnd-1_family-832#LTR/Gypsy	130	16.4211	3	23.7391
rnd-1_family-844#Unknown	146	23.2321	32	178.981
rnd-1_family-845#LTR/Gypsy	84	28	1	4.64072
rnd-1_family-846#LINE/Penelope	72	27.0714	0	0
rnd-1_family-847#Unknown	103	10.9142	6	71.4336
rnd-1_family-849#Unknown	57	24.3529	7.55863	40.3306
rnd-1_family-850#DNA/CMC-EnSpm	708	518.003	23963	6011.07
rnd-1_family-851#Unknown	595	405.481	1309	419.481
rnd-1_family-852#LINE/CR1	256	92.5597	11	15.4424
rnd-1_family-853#Unknown	187	46.4511	26	72.7311
rnd-1_family-854#Unknown	60	23.55	84	463.481
rnd-1_family-855#Unknown	169	35.6443	99	360.901
rnd-1_family-856#Unknown	62	23.3636	48	266.959
rnd-1_family-857#LTR/Gypsy	119	12.5463	1	10.3568
rnd-1_family-858#Unknown	112	10.5433	53.7463	662.391
rnd-1_family-859#LINE/Rex-Babar	124	14.181	25	229.074
rnd-1_family-860#Unknown	250	88.1761	59.8728	88.2312
rnd-1_family-861#Unknown	58	24	1.15794	6.26929
rnd-1_family-862#Unknown	424	238.628	0	0
rnd-1_family-821#LTR/Pao	144	22.328	123.273	717.4
rnd-1_family-837#LTR/Gypsy	153	26.7472	394	1914.08
rnd-1_family-863#DNA/CMC-EnSpm	128	15.7056	120	992.821
rnd-1_family-864#Unknown	267	100.846	40	51.5398
