target_id	length	eff_length	est_counts	tpm
rnd-1_family-451#LINE/CR1	1191	1034.51	31.5838	18.2143
rnd-1_family-466#Unknown	124	14.6227	57.6749	2353.13
rnd-1_family-444#LINE/CR1	471	315.507	63	119.128
rnd-1_family-186#Unknown	64	22.7949	523.148	13692.2
rnd-1_family-438#Unknown	86	29.3485	0	0
rnd-1_family-428#Unknown	220	79.8869	77.4546	578.437
rnd-1_family-432#LINE/RTE-BovB	158	32.8294	3.45524	62.7913
rnd-1_family-469#Unknown	350	196.413	843.286	2561.47
rnd-1_family-470#Unknown	424	269	483.559	1072.46
rnd-1_family-191#DNA/CMC-EnSpm	107	9.78365	52.8712	3224.06
rnd-1_family-347#LTR/Gypsy	269	121.443	87.1703	428.233
rnd-1_family-366#LINE/Penelope	236	93.1675	0	0
rnd-1_family-402#Unknown	460	304.692	0	0
rnd-1_family-471#Unknown	285	135.283	18.2153	80.3297
rnd-1_family-468#LTR/Gypsy	444	288.722	3	6.19907
rnd-1_family-352#LTR/Gypsy	553	396.842	12.0093	18.0544
rnd-1_family-452#LINE/RTE-BovB	204	67.3037	3.02028	26.7727
rnd-1_family-81#LINE/RTE-BovB	702	545.667	161.022	176.052
rnd-1_family-465#LTR/Gypsy	417	262.08	6	13.6584
rnd-1_family-473#Unknown	327	174.459	40.4413	138.298
rnd-1_family-474#Unknown	85	29.6984	7.54501	151.569
rnd-1_family-367#LTR/Gypsy	258	111.827	2.36129	12.5976
rnd-1_family-238#LTR/Gypsy	1241	1084.51	1951.19	1073.37
rnd-1_family-341#LINE/CR1	959	802.595	11.6213	8.63859
rnd-1_family-335#LINE/CR1	363	208.88	9.10295	25.9998
rnd-1_family-475#Unknown	206	68.7741	79.8841	692.979
rnd-1_family-476#Unknown	620	463.714	8	10.2926
rnd-1_family-457#LINE/CR1	160	34.1293	1.42338	24.8816
rnd-1_family-477#Unknown	621	464.714	236.802	304.008
rnd-1_family-360#LINE/CR1	304	152.84	92.3918	360.646
rnd-1_family-423#LINE/CR1	378	223.493	0	0
rnd-1_family-478#Unknown	157	32.2152	63.875	1182.92
rnd-1_family-280#LINE/RTE-BovB	148	26.8026	21.0524	468.607
rnd-1_family-479#DNA/MULE-MuDR	238	94.7766	24.0724	151.531
rnd-1_family-449#LINE/RTE-BovB	117	12.0111	30.6425	1522.04
rnd-1_family-467#LINE/Penelope	188	54.8443	0	0
rnd-1_family-436#Unknown	97	11.9781	57.9326	2885.49
rnd-1_family-472#LINE/RTE-X	95	15.6404	2	76.2896
rnd-1_family-311#LTR/Gypsy	413	258.107	0	0
rnd-1_family-480#Unknown	173	43.3602	1.166	16.0433
rnd-1_family-481#LTR/Gypsy	461	305.692	0	0
rnd-1_family-482#LINE/Rex-Babar	523	367.031	101.127	164.38
rnd-1_family-483#Unknown	325	172.512	22.4646	77.6899
rnd-1_family-421#LINE/CR1	187	54.022	9.66736	106.763
rnd-1_family-484#Unknown	79	29.9412	14.3853	286.638
rnd-1_family-233#LINE/CR1	425	269.946	8.0834	17.8649
rnd-1_family-285#LINE/CR1	466	310.507	0	0
rnd-1_family-485#Unknown	67	25.225	3.60474	85.2565
rnd-1_family-376#LINE/CR1	757	600.667	356.788	354.373
rnd-1_family-139#LINE/RTE-BovB	326	173.476	818.174	2813.78
rnd-1_family-410#LINE/CR1	265	117.846	32.733	165.713
rnd-1_family-486#Unknown	1003	846.513	95.8296	67.5384
rnd-1_family-488#LTR/Gypsy	575	418.801	4.4248	6.30334
rnd-1_family-223#LINE/CR1	213	74.3354	11.1165	89.219
rnd-1_family-490#Unknown	489	333.345	0	0
rnd-1_family-491#Unknown	186	53.2178	51	571.739
rnd-1_family-492#LTR/Gypsy	340	186.818	30	95.8048
rnd-1_family-427#LINE/Penelope	200	64.133	1.09424	10.1792
rnd-1_family-453#LINE/Rex-Babar	216	76.696	0	0
rnd-1_family-493#Unknown	410	255.158	63.4552	148.369
rnd-1_family-348#LINE/RTE-BovB	205	68.0479	18.8129	164.94
rnd-1_family-370#LINE/CR1	135	19.8001	0	0
rnd-1_family-487#Unknown	386	231.425	19.5737	50.4601
rnd-1_family-497#Unknown	217	77.4412	101.201	779.645
rnd-1_family-494#Unknown	436	280.835	9	19.1194
rnd-1_family-499#Unknown	69	27.225	0	0
rnd-1_family-489#LINE/RTE-BovB	191	57.1529	1.02095	10.6573
rnd-1_family-496#Unknown	156	31.6281	16.8074	317.039
rnd-1_family-501#LTR/Gypsy	641	484.667	49.9878	61.5327
rnd-1_family-502#LINE/CR1-Zenon	343	189.666	248.865	782.816
rnd-1_family-265#DNA/CMC-EnSpm	129	16.6958	51.5597	1842.42
rnd-1_family-505#Unknown	88	29.6571	40	804.665
rnd-1_family-503#Unknown	1419	1262.51	631.324	298.333
rnd-1_family-506#LINE/CR1-Zenon	405	250.209	246	586.566
rnd-1_family-500#Unknown	757	600.667	72.0492	71.5616
rnd-1_family-507#Unknown	83	30.1207	20	396.141
rnd-1_family-504#LINE/CR1	525	369.031	26.2918	42.5051
rnd-1_family-509#LINE/CR1-Zenon	179	47.876	93.4204	1164.15
rnd-1_family-510#LINE/CR1	297	146.36	6.96904	28.4077
rnd-1_family-513#Unknown	96	13.4286	23	1021.84
rnd-1_family-253#LINE/CR1	260	113.504	11.9562	62.8441
rnd-1_family-515#Unknown	149	27.3941	49.7991	1084.55
rnd-1_family-511#LINE/CR1	599	442.759	90.2257	121.576
rnd-1_family-498#LTR/Gypsy	281	131.683	0	0
rnd-1_family-440#LTR/Pao	496	340.278	101.607	178.145
rnd-1_family-514#LINE	537	380.88	148.969	233.341
rnd-1_family-517#Unknown	167	39.0408	39.311	600.73
rnd-1_family-495#Unknown	413	258.107	0	0
rnd-1_family-334#LINE/CR1	92	29.1341	0	0
rnd-1_family-519#LINE/RTE-BovB	71	29.225	5.38687	109.968
rnd-1_family-521#LTR/Gypsy	369	214.647	18.5807	51.6442
rnd-1_family-439#LTR/Gypsy	316	164.228	43.357	157.506
rnd-1_family-518#Unknown	413	258.107	42.965	99.3117
rnd-1_family-525#Unknown	195	60.2657	35.7161	353.572
rnd-1_family-526#Unknown	277	128.181	16.2061	75.4294
rnd-1_family-527#LINE/CR1	1416	1259.51	49	23.2102
rnd-1_family-512#Unknown	79	29.9412	0	0
rnd-1_family-520#Unknown	160	34.1293	19	332.132
rnd-1_family-383#LINE/CR1	373	218.582	218.932	597.558
rnd-1_family-528#Unknown	147	26.2458	13	295.507
rnd-1_family-529#Unknown	52	17.6296	989.138	33473.3
rnd-1_family-524#LINE/CR1	277	128.181	30	139.631
rnd-1_family-369#LINE/CR1	186	53.2178	36.2229	406.079
rnd-1_family-523#LINE/Rex-Babar	358	204.109	252.016	736.63
rnd-1_family-522#Unknown	309	157.555	4	15.1465
rnd-1_family-464#LINE/CR1	213	74.3354	0.00844124	0.0677478
rnd-1_family-536#Unknown	86	29.3485	18.125	368.448
rnd-1_family-537#Unknown	221	80.6966	73.5265	543.592
rnd-1_family-533#LTR/Gypsy	563	406.801	13.1137	19.2322
rnd-1_family-539#Unknown	648	491.667	2.05665	2.49559
rnd-1_family-541#Unknown	1233	1076.51	25.5744	14.1733
rnd-1_family-538#LINE/Penelope	344	190.589	90.6447	283.746
rnd-1_family-543#Unknown	126	15.4121	24.1171	933.571
rnd-1_family-544#Unknown	180	48.6127	5	61.3627
rnd-1_family-531#LINE/CR1	508	352.14	0	0
rnd-1_family-545#Unknown	164	36.9299	8	129.24
rnd-1_family-535#LINE/RTE-BovB	225	83.8281	34	241.977
rnd-1_family-516#LINE/CR1	102	9.30616	31.2192	2001.41
rnd-1_family-548#Unknown	826	669.667	1470.54	1310.1
rnd-1_family-532#LTR/Gypsy	376	221.515	4	10.7731
rnd-1_family-549#Unknown	85	29.6984	0	0
rnd-1_family-550#Unknown	225	83.8281	8.44462	60.1001
rnd-1_family-551#Unknown	56	18.6875	30	957.755
rnd-1_family-552#LINE/CR1	388	233.378	2.42595	6.20164
rnd-1_family-534#LINE/CR1	160	34.1293	2	34.9613
rnd-1_family-530#LINE/RTE-BovB	126	15.4121	1.07725	41.7002
rnd-1_family-553#Unknown	201	64.9245	5.48251	50.3796
rnd-1_family-508#LINE/Penelope	133	18.7568	0	0
rnd-1_family-546#LINE/CR1	273	124.838	6.72237	32.1261
rnd-1_family-556#Unknown	332	179.225	80.3034	267.312
rnd-1_family-554#LINE/Rex-Babar	256	110.111	20.9406	113.46
rnd-1_family-555#LTR/Gypsy	286	136.129	20	87.6521
rnd-1_family-542#LTR/Gypsy	283	133.45	14	62.5885
rnd-1_family-558#Unknown	466	310.507	533	1024.09
rnd-1_family-561#LINE/CR1	633	476.667	12	15.0193
rnd-1_family-563#LTR/Pao	885	728.595	12.5272	10.2577
rnd-1_family-566#LINE/Penelope	395	240.283	6	14.8975
rnd-1_family-567#LTR/Pao	874	717.667	848.829	705.638
rnd-1_family-559#LINE/CR1	331	178.298	0	0
rnd-1_family-569#Unknown	440	284.75	74.1681	155.395
rnd-1_family-570#DNA	958	801.595	140.72	104.733
rnd-1_family-571#Unknown	56	18.6875	0	0
rnd-1_family-547#LINE/Penelope	189	55.6301	4.26751	45.7666
rnd-1_family-568#Unknown	110	10.1159	19.9481	1176.48
rnd-1_family-557#Unknown	75	31.093	0	0
rnd-1_family-560#LINE/CR1	137	20.7639	20	574.653
rnd-1_family-540#LINE/CR1	520	364.104	41	67.1804
rnd-1_family-573#Unknown	259	112.744	302	1598.08
rnd-1_family-565#LTR/Gypsy	220	79.8869	75.6453	564.925
rnd-1_family-562#LTR/Gypsy	183	50.9456	0	0
rnd-1_family-564#LTR/Gypsy	135	19.8001	4	120.525
rnd-1_family-578#LINE/RTE-BovB	153	29.8364	13	259.945
rnd-1_family-580#Unknown	119	12.7777	23.2726	1086.62
rnd-1_family-576#Unknown	144	24.5977	74.0272	1795.49
rnd-1_family-582#LINE/CR1	349	195.472	18.8572	57.5543
rnd-1_family-577#LINE	510	354.14	52.5088	88.459
rnd-1_family-583#Unknown	430	274.891	153.355	332.829
rnd-1_family-585#Unknown	790	633.667	92.4866	87.0768
rnd-1_family-575#LTR/Gypsy	251	105.777	2	11.2803
rnd-1_family-586#Unknown	462	306.631	434	844.42
rnd-1_family-587#LINE/CR1	260	113.504	111.003	583.457
rnd-1_family-589#Unknown	146	25.7011	22	510.688
rnd-1_family-590#Unknown	183	50.9456	16.6342	194.796
rnd-1_family-579#LTR/Gypsy	321	168.79	1	3.53459
rnd-1_family-591#Unknown	129	16.6958	9	321.603
rnd-1_family-592#Unknown	212	73.4887	21.6187	175.507
rnd-1_family-588#Unknown	67	25.225	0	0
rnd-1_family-595#Unknown	288	137.988	47.8557	206.907
rnd-1_family-221#LINE/CR1	1109	952.513	43.7238	27.3862
rnd-1_family-593#Unknown	290	139.888	29	123.681
rnd-1_family-597#LTR/Gypsy	283	133.45	16.9442	75.7507
rnd-1_family-598#Unknown	108	9.92091	5.02696	302.3
rnd-1_family-601#Unknown	72	29.5122	31.4519	635.814
rnd-1_family-602#LTR/Gypsy	482	326.411	9.45214	17.2763
rnd-1_family-603#Unknown	194	59.4999	4.0931	41.0412
rnd-1_family-604#Unknown	161	34.7689	64	1098.18
rnd-1_family-596#LINE/CR1	69	27.225	53	1161.43
rnd-1_family-606#Unknown	67	25.225	4.48002	105.958
rnd-1_family-599#LINE/CR1	127	15.7867	0	0
rnd-1_family-607#Unknown	119	12.7777	29	1354.03
rnd-1_family-594#Unknown	89	29.4384	6	121.597
rnd-1_family-584#LTR/Gypsy	225	83.8281	9	64.0527
rnd-1_family-609#Unknown	738	581.667	33.5404	34.4016
rnd-1_family-610#Unknown	250	104.901	192.109	1092.57
rnd-1_family-605#LINE/CR1	283	133.45	1	4.4706
rnd-1_family-612#Unknown	330	177.37	124.441	418.571
rnd-1_family-613#LINE/CR1	711	554.667	77.0727	82.8997
rnd-1_family-600#DNA/CMC-EnSpm	1609	1452.51	577.151	237.057
rnd-1_family-611#DNA/CMC-EnSpm	1485	1328.51	261.124	117.264
rnd-1_family-581#LINE/CR1	227	85.5729	7.04318	49.104
rnd-1_family-615#Unknown	62	21.9459	32	869.922
rnd-1_family-618#Unknown	365	210.775	225.975	639.627
rnd-1_family-616#LTR/Gypsy	1169	1012.51	883.79	520.754
rnd-1_family-608#LINE/CR1	258	111.827	7.99326	42.6443
rnd-1_family-620#Unknown	603	446.759	115.289	153.957
rnd-1_family-621#Unknown	357	203.171	41.421	121.631
rnd-1_family-622#Unknown	52	17.6296	22.8161	772.116
rnd-1_family-623#Unknown	77	31	7.28391	140.18
rnd-1_family-624#LINE/Rex-Babar	286	136.129	55.608	243.708
rnd-1_family-617#LINE/CR1	377	222.493	29	77.7617
rnd-1_family-619#Unknown	256	110.111	5	27.091
rnd-1_family-626#Unknown	129	16.6958	0	0
rnd-1_family-614#LINE/Penelope	289	138.946	10	42.9378
rnd-1_family-627#Unknown	277	128.181	6	27.9263
rnd-1_family-628#Unknown	60	19.9459	55.8929	1671.81
rnd-1_family-625#DNA/CMC-EnSpm	1585	1428.51	1019.74	425.884
rnd-1_family-630#LTR/Gypsy	425	269.946	57.1892	126.392
rnd-1_family-631#Unknown	191	57.1529	0	0
rnd-1_family-632#Unknown	200	64.133	21.7279	202.126
rnd-1_family-633#Unknown	202	65.7142	0	0
rnd-1_family-634#Unknown	67	25.225	4	94.6048
rnd-1_family-635#Unknown	403	248.209	3.56909	8.57876
rnd-1_family-637#Unknown	145	25.164	32	758.672
rnd-1_family-638#DNA/TcMar-Tc1	181	49.4036	17.1073	206.589
rnd-1_family-574#LINE/CR1-Zenon	504	348.175	130.169	223.046
rnd-1_family-572#LINE/CR1	333	180.171	8.61916	28.5407
rnd-1_family-636#Unknown	657	500.667	5.86582e-06	6.98979e-06
rnd-1_family-639#LINE/RTE-BovB	381	226.471	48	126.448
rnd-1_family-640#DNA/TcMar-Tc1	276	127.3	131.899	618.153
rnd-1_family-641#LINE/Penelope	1270	1113.51	301.492	161.535
rnd-1_family-642#Unknown	332	179.225	16	53.2604
rnd-1_family-643#Unknown	261	114.372	6.03703	31.4912
rnd-1_family-644#Unknown	471	315.507	146.699	277.398
rnd-1_family-645#Unknown	239	95.5484	0	0
rnd-1_family-646#Unknown	63	22.3684	23	613.447
rnd-1_family-648#Unknown	221	80.6966	71	524.914
rnd-1_family-650#Unknown	128	16.2177	218.197	8026.85
rnd-1_family-651#Unknown	667	510.667	124.312	145.231
rnd-1_family-652#LTR/Gypsy	728	571.667	69	72.0096
rnd-1_family-653#LTR/Gypsy	481	325.411	15	27.5007
rnd-1_family-655#Unknown	127	15.7867	9.37789	354.404
rnd-1_family-629#LINE/CR1	359	205.109	14	40.7218
rnd-1_family-656#Unknown	240	96.423	72.4808	448.463
rnd-1_family-657#Unknown	55	18.2581	7.44931	243.414
rnd-1_family-660#Unknown	119	12.7777	14.1425	660.323
rnd-1_family-661#LTR/Gypsy	146	25.7011	9	208.918
rnd-1_family-649#DNA/TcMar-Tc1	193	58.6957	50.9144	517.51
rnd-1_family-662#Unknown	203	66.502	0	0
rnd-1_family-663#Unknown	581	424.759	36.0186	50.5905
rnd-1_family-664#Unknown	269	121.443	48.0283	235.944
rnd-1_family-667#LINE/I-Jockey	95	15.6404	35.8489	1367.45
rnd-1_family-647#LINE/CR1	90	28.2025	30.5097	645.408
rnd-1_family-668#DNA/CMC-EnSpm	1358	1201.51	940.534	467.014
rnd-1_family-658#Unknown	171	41.9024	8	113.903
rnd-1_family-659#LINE/CR1-Zenon	93	28.7791	5	103.652
rnd-1_family-671#Unknown	197	61.7909	39.5134	381.508
rnd-1_family-672#Unknown	169	40.4501	34	501.468
rnd-1_family-654#LTR/Gypsy	929	772.595	141.168	109.011
rnd-1_family-673#Unknown	225	83.8281	16	113.871
rnd-1_family-665#LINE/Rex-Babar	323	170.704	51	178.243
rnd-1_family-669#LINE/RTE-BovB	105	9.25088	32.9523	2125.14
rnd-1_family-674#DNA/TcMar-Tc1	151	28.5898	37.0795	773.761
rnd-1_family-675#LTR/Gypsy	256	110.111	45.2587	245.221
rnd-1_family-676#Unknown	312	160.393	91	338.486
rnd-1_family-677#Unknown	132	18.3009	0	0
rnd-1_family-679#Unknown	324	171.704	11	38.2206
rnd-1_family-666#LINE/CR1	151	28.5898	3	62.6028
rnd-1_family-680#Unknown	220	79.8869	28	209.106
rnd-1_family-681#Unknown	102	9.30616	23	1474.49
rnd-1_family-682#Unknown	371	216.604	94	258.909
rnd-1_family-670#Unknown	69	27.225	21	460.189
rnd-1_family-678#LINE/CR1	182	50.192	2	23.7728
rnd-1_family-684#Unknown	155	30.9892	51.523	991.918
rnd-1_family-685#LTR/Gypsy	389	234.378	45.8433	116.693
rnd-1_family-686#DNA/TcMar-Tc1	193	58.6957	41	416.737
rnd-1_family-687#Unknown	195	60.2657	28.0298	277.482
rnd-1_family-688#LINE/L2	176	45.562	3.26503	42.7533
rnd-1_family-690#Unknown	180	48.6127	9	110.453
rnd-1_family-691#Unknown	883	726.595	59	48.4445
rnd-1_family-692#Unknown	252	106.63	37	207.018
rnd-1_family-693#Unknown	63	22.3684	14	373.402
rnd-1_family-689#Unknown	243	99.0002	57.6128	347.19
rnd-1_family-683#Unknown	137	20.7639	5.98758	172.039
rnd-1_family-696#Unknown	499	343.244	149.624	260.066
rnd-1_family-699#LINE/CR1	87	29.0725	40	820.848
rnd-1_family-700#LINE/Penelope	251	105.777	30.477	171.895
rnd-1_family-694#DNA/CMC-EnSpm	125	15.0107	0	0
rnd-1_family-701#Unknown	169	40.4501	30	442.472
rnd-1_family-695#LINE/Penelope	121	13.5716	0	0
rnd-1_family-703#Unknown	123	14.2644	79	3304.13
rnd-1_family-697#LINE/Penelope	407	252.209	30	70.9651
rnd-1_family-705#Unknown	479	323.411	0	0
rnd-1_family-706#LINE/CR1	185	52.5188	3	34.0793
rnd-1_family-707#Unknown	100	9.88053	47.3744	2860.54
rnd-1_family-708#Unknown	60	19.9459	13	388.842
rnd-1_family-702#Unknown	118	12.3494	0	0
rnd-1_family-709#Unknown	138	21.3122	13	363.914
rnd-1_family-711#LTR/Gypsy	703	546.667	87.3994	95.3828
rnd-1_family-712#Unknown	72	29.5122	12.5417	253.536
rnd-1_family-713#Unknown	65	23.225	8	205.503
rnd-1_family-704#LINE/CR1	123	14.2644	5	209.122
rnd-1_family-714#LTR/Gypsy	316	164.228	35.2812	128.168
rnd-1_family-715#Unknown	162	35.4411	24.7993	417.462
rnd-1_family-716#Unknown	114	11.1402	17	910.416
rnd-1_family-717#LTR/Gypsy	552	395.842	126.774	191.07
rnd-1_family-698#LINE/CR1	160	34.1293	2.05793	35.9739
rnd-1_family-718#LTR/ERVK	233	90.5503	18877	124373
rnd-1_family-719#LTR/Gypsy	155	30.9892	14.3641	276.536
rnd-1_family-720#Unknown	123	14.2644	27	1129.26
rnd-1_family-721#Unknown	68	26.225	28	636.982
rnd-1_family-722#Unknown	125	15.0107	15.1994	604.101
rnd-1_family-723#Unknown	54	17.8333	0	0
rnd-1_family-724#Unknown	868	711.667	431.472	361.71
rnd-1_family-725#Unknown	112	10.6932	12	669.514
rnd-1_family-710#Unknown	168	39.7332	5	75.0759
rnd-1_family-729#LTR/Gypsy	435	279.863	52.8171	112.593
rnd-1_family-730#Unknown	272	124.007	25.376	122.085
rnd-1_family-732#Unknown	133	18.7568	3.31441	105.422
rnd-1_family-733#Unknown	193	58.6957	80	813.146
rnd-1_family-734#LTR/Gypsy	285	135.283	84.4325	372.349
rnd-1_family-726#LINE/Jockey	231	88.8765	8.73497	58.6352
rnd-1_family-727#LINE/Rex-Babar	197	61.7909	5	48.2758
rnd-1_family-736#Unknown	90	28.2025	25.1244	531.486
rnd-1_family-731#LINE/Penelope	249	104.081	6.62678	37.9854
rnd-1_family-737#Unknown	60	19.9459	7.68559	229.883
rnd-1_family-728#Unknown	125	15.0107	8.87994	352.934
rnd-1_family-739#Unknown	393	238.307	18	45.063
rnd-1_family-740#Unknown	149	27.3941	26	566.241
rnd-1_family-741#LINE/Penelope	362	207.985	107	306.928
rnd-1_family-742#Unknown	189	55.6301	18	193.04
rnd-1_family-744#LINE/Penelope	116	11.739	0.839304	42.6552
rnd-1_family-745#Unknown	164	36.9299	5	80.775
rnd-1_family-738#LTR/Gypsy	102	9.30616	10	641.083
rnd-1_family-746#Unknown	163	36.1768	20.687	341.155
rnd-1_family-747#LINE/CR1	154	30.4599	25	489.662
rnd-1_family-748#Unknown	164	36.9299	16	258.48
rnd-1_family-749#Unknown	277	128.181	12	55.8525
rnd-1_family-750#Unknown	65	23.225	39	1001.83
rnd-1_family-743#DNA/CMC-EnSpm	252	106.63	20	111.902
rnd-1_family-753#Unknown	53	17.4138	3	102.781
rnd-1_family-754#LTR/Gypsy	256	110.111	8.87551	48.0892
rnd-1_family-755#Unknown	74	30.8095	17.7083	342.908
rnd-1_family-756#LINE/CR1	99	10.1878	1	58.5603
rnd-1_family-757#Unknown	189	55.6301	11	117.969
rnd-1_family-758#Unknown	289	138.946	14	60.1129
rnd-1_family-759#Unknown	990	833.513	281.725	201.65
rnd-1_family-760#LTR/Gypsy	414	259.107	842	1938.73
rnd-1_family-762#Unknown	70	28.225	3	63.412
rnd-1_family-763#Unknown	657	500.667	23.7708	28.3256
rnd-1_family-751#DNA	518	362.104	20	32.952
rnd-1_family-764#Unknown	333	180.171	29	96.028
rnd-1_family-765#Unknown	114	11.1402	15	803.308
rnd-1_family-735#Unknown	310	158.49	70.0285	263.606
rnd-1_family-767#Unknown	94	19.8931	27.8806	836.148
rnd-1_family-761#LINE/Penelope	101	9.49049	24.9764	1570.09
rnd-1_family-769#LINE/Penelope	367	212.668	38.5012	108.008
rnd-1_family-752#Unknown	80	30.9412	3	57.8454
rnd-1_family-770#LINE/Rex-Babar	238	94.7766	6.31299	39.7392
rnd-1_family-771#Unknown	381	226.471	8	21.0747
rnd-1_family-772#Unknown	64	22.7949	13	340.244
rnd-1_family-773#Unknown	54	17.8333	10	334.543
rnd-1_family-774#Unknown	142	23.4767	10	254.125
rnd-1_family-777#Unknown	71	29.225	3.02506	61.7539
rnd-1_family-778#Unknown	763	606.667	3	2.95023
rnd-1_family-766#LINE/Penelope	160	34.1293	6	104.884
rnd-1_family-780#Unknown	68	26.225	15	341.24
rnd-1_family-781#Unknown	102	9.30616	48	3077.2
rnd-1_family-782#Unknown	369	214.647	31	86.1632
rnd-1_family-783#Unknown	70	28.225	8	169.099
rnd-1_family-784#Unknown	226	84.7247	77.9043	548.575
rnd-1_family-785#Unknown	104	9.22412	15	970.177
rnd-1_family-786#LTR/Gypsy	233	90.5503	36.3688	239.62
rnd-1_family-787#Unknown	74	30.8095	2.45622	47.5626
rnd-1_family-788#Unknown	294	143.568	21.6929	90.1455
rnd-1_family-789#Unknown	110	10.1159	51	3007.81
rnd-1_family-790#LINE/Penelope	309	157.555	30	113.599
rnd-1_family-779#LINE/Penelope	176	45.562	0	0
rnd-1_family-791#Unknown	163	36.1768	7	115.439
rnd-1_family-792#Unknown	122	13.9202	50.9436	2183.37
rnd-1_family-793#Unknown	77	31	12	230.943
rnd-1_family-794#Unknown	51	16.6296	1	35.8758
rnd-1_family-795#LINE/RTE-BovB	296	145.435	118	484.059
rnd-1_family-796#Unknown	267	119.684	106.303	529.9
rnd-1_family-797#Unknown	62	21.9459	39.247	1066.93
rnd-1_family-776#LTR/Gypsy-Cigr	205	68.0479	7	61.3717
rnd-1_family-798#DNA/CMC-EnSpm	1239	1082.51	274.705	151.397
rnd-1_family-800#Unknown	85	29.6984	27.9957	562.395
rnd-1_family-802#DNA/CMC-EnSpm	857	700.667	170.295	145.002
rnd-1_family-803#LINE/CR1	179	47.876	9	112.153
rnd-1_family-804#Unknown	291	140.816	19	80.4982
rnd-1_family-805#Unknown	338	184.949	19.1265	61.6975
rnd-1_family-806#Unknown	360	206.068	15.3071	44.3166
rnd-1_family-775#DNA/CMC-EnSpm	451	295.692	8	16.1412
rnd-1_family-807#LINE/CR1	139	21.7545	2	54.8485
rnd-1_family-808#Unknown	151	28.5898	0	0
rnd-1_family-799#Unknown	95	15.6404	3.55214	135.496
rnd-1_family-809#DNA/TcMar-Tc1	131	17.8158	53	1774.82
rnd-1_family-810#Unknown	64	22.7949	14	366.417
rnd-1_family-801#DNA/TcMar-ISRm11	250	104.901	102	580.101
rnd-1_family-812#LTR/Gypsy	349	195.472	99.2263	302.849
rnd-1_family-813#Unknown	103	9.20088	51	3306.93
rnd-1_family-815#Unknown	187	54.022	57.2161	631.877
rnd-1_family-816#Unknown	255	109.192	5	27.3188
rnd-1_family-817#Unknown	104	9.22412	0	0
rnd-1_family-818#LTR/Gypsy	71	29.225	8	163.313
rnd-1_family-819#Unknown	151	28.5898	1	20.8676
rnd-1_family-820#LTR/Gypsy	178	47.0867	14	177.384
rnd-1_family-822#Unknown	119	12.7777	24	1120.58
rnd-1_family-824#Unknown	239	95.5484	22.6974	141.722
rnd-1_family-825#Unknown	65	23.225	8	205.503
rnd-1_family-826#LTR/Gypsy	146	25.7011	17	394.622
rnd-1_family-827#Unknown	242	98.0749	23.2016	141.138
rnd-1_family-828#LTR/Pao	335	182.098	3.71244	12.163
rnd-1_family-829#Unknown	279	129.94	71.9814	330.493
rnd-1_family-830#Unknown	95	15.6404	7	267.014
rnd-1_family-814#Unknown	65	23.225	7	179.815
rnd-1_family-833#Unknown	76	32.093	22	408.975
rnd-1_family-834#LINE/Jockey	119	12.7777	294	13727.1
rnd-1_family-835#LINE/Penelope	399	244.259	82.5916	201.73
rnd-1_family-836#LTR/Gypsy	147	26.2458	51	1159.3
rnd-1_family-823#LTR/Gypsy	137	20.7639	508	14596.2
rnd-1_family-838#DNA/CMC-EnSpm	220	79.8869	11.5962	86.6016
rnd-1_family-839#LINE/Rex-Babar	172	42.627	8	111.967
rnd-1_family-811#LINE/CR1	147	26.2458	12	272.775
rnd-1_family-840#LINE/RTE-BovB	150	28.0427	61.7018	1312.69
rnd-1_family-841#Unknown	816	659.667	53.4159	48.3092
rnd-1_family-831#LTR/Gypsy	87	29.0725	0	0
rnd-1_family-842#Unknown	97	11.9781	0	0
rnd-1_family-843#Unknown	471	315.507	19.5101	36.8922
rnd-1_family-768#LINE/Rex-Babar	149	27.3941	33	718.69
rnd-1_family-832#LTR/Gypsy	130	17.2178	4	138.601
rnd-1_family-844#Unknown	146	25.7011	6	139.278
rnd-1_family-845#LTR/Gypsy	84	29.6393	4	80.5148
rnd-1_family-846#LINE/Penelope	72	29.5122	0	0
rnd-1_family-847#Unknown	103	9.20088	3	194.525
rnd-1_family-849#Unknown	57	19.6875	3.80062	115.172
rnd-1_family-850#DNA/CMC-EnSpm	708	551.667	1013	1095.51
rnd-1_family-851#Unknown	595	438.759	894	1215.62
rnd-1_family-852#LINE/CR1	256	110.111	7	37.9274
rnd-1_family-853#Unknown	187	54.022	10	110.437
rnd-1_family-854#Unknown	60	19.9459	6	179.466
rnd-1_family-855#Unknown	169	40.4501	11	162.24
rnd-1_family-856#Unknown	62	21.9459	12	326.221
rnd-1_family-857#LTR/Gypsy	119	12.7777	7	326.835
rnd-1_family-858#Unknown	112	10.6932	26.5104	1479.09
rnd-1_family-859#LINE/Rex-Babar	124	14.6227	7	285.599
rnd-1_family-860#Unknown	250	104.901	46.4899	264.4
rnd-1_family-861#Unknown	58	19.5294	0	0
rnd-1_family-862#Unknown	424	269	0	0
rnd-1_family-821#LTR/Pao	144	24.5977	19.9814	484.638
rnd-1_family-837#LTR/Gypsy	153	29.8364	14	279.94
rnd-1_family-863#DNA/CMC-EnSpm	128	16.2177	18	662.169
rnd-1_family-864#Unknown	267	119.684	4	19.9393
rnd-1_family-866#Unknown	87	29.0725	0	0
rnd-1_family-867#Unknown	277	128.181	132	614.378
